symbol,weight,name_x,holding_source,ticker,ICC,mktcap,name_y,sector,etf,etf_label
HLN,0.0019022827392871445,HALEON PLC,ishares_full_holdings,HLN,0.0743280245806515,42396397568.0,Haleon plc,Healthcare,EFA,iShares MSCI EAFE ETF
SGO,0.0019022827392871445,COMPAGNIE DE SAINT GOBAIN SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ASSAB,0.0019022827392871445,ASSA ABLOY B,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6301,0.0019022827392871445,KOMATSU LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
PRY,0.001802162595114137,PRYSMIAN,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
PRU,0.001802162595114137,PRUDENTIAL PLC,ishares_full_holdings,PRU,0.1432234221900047,32833800192.0,"Prudential Financial, Inc.",Financial Services,EFA,iShares MSCI EAFE ETF
6954,0.001802162595114137,FANUC CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
JPY,0.001802162595114137,JPY CASH,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8053,0.001802162595114137,SUMITOMO CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
9434,0.001802162595114137,SOFTBANK CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ALC,0.001802162595114137,ALCON AG,ishares_full_holdings,ALC,0.0369300933828349,37917118464.0,Alcon Inc.,Healthcare,EFA,iShares MSCI EAFE ETF
U11,0.0017020424509411295,UNITED OVERSEAS BANK LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
III,0.0017020424509411295,3I GROUP PLC,ishares_full_holdings,III,0.1471336326638886,191174112.0,"Information Services Group, Inc",Technology,EFA,iShares MSCI EAFE ETF
G,0.0017020424509411295,ASSICURAZIONI GENERALI,ishares_full_holdings,G,0.1170199394292278,5856813056.0,Genpact Limited,Technology,EFA,iShares MSCI EAFE ETF
LUMI,0.0017020424509411295,BANK LEUMI LE ISRAEL,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6701,0.0017020424509411295,NEC CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ORA,0.0017020424509411295,ORANGE SA,ishares_full_holdings,ORA,0.0391293144503275,6981124096.0,"Ormat Technologies, Inc.",Utilities,EFA,iShares MSCI EAFE ETF
4519,0.0017020424509411295,CHUGAI PHARMACEUTICAL LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
UCB,0.0017020424509411295,UCB SA,ishares_full_holdings,UCB,0.0987691326893035,4029761024.0,"United Community Banks, Inc.",Financial Services,EFA,iShares MSCI EAFE ETF
TEVA,0.0017020424509411295,TEVA PHARMACEUTICAL INDUSTRIES ADR,ishares_full_holdings,TEVA,0.1080229031312512,36341022720.0,Teva Pharmaceutical Industries ,Healthcare,EFA,iShares MSCI EAFE ETF
EBS,0.0017020424509411295,ERSTE GROUP BANK AG,ishares_full_holdings,EBS,0.0463280877946584,417803968.0,Emergent BioSolutions Inc.,Healthcare,EFA,iShares MSCI EAFE ETF
FER,0.0017020424509411295,FERROVIAL,ishares_full_holdings,FER,0.0386194941354115,50135519232.0,Ferrovial SE,Industrials,EFA,iShares MSCI EAFE ETF
EXPN,0.0017020424509411295,EXPERIAN PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
GALD,0.0016019223067681217,GALDERMA GROUP N AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SDZ,0.0016019223067681217,SANDOZ GROUP AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SLHN,0.0016019223067681217,SWISS LIFE HOLDING AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8591,0.0016019223067681217,ORIX CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6367,0.0016019223067681217,DAIKIN INDUSTRIES LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
DANSKE,0.0016019223067681217,DANSKE BANK,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SE,0.0016019223067681217,SEA ADS REPRESENTING LTD CLASS A,ishares_full_holdings,SE,0.1051362876540674,51050586112.0,Sea Limited,Consumer Cyclical,EFA,iShares MSCI EAFE ETF
6723,0.0016019223067681217,RENESAS ELECTRONICS CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8630,0.0015018021625951142,SOMPO HOLDINGS INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
GIVN,0.0015018021625951142,GIVAUDAN SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
POLI,0.0015018021625951142,BANK HAPOALIM BM,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ERICB,0.0015018021625951142,ERICSSON B,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6762,0.0015018021625951142,TDK CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8725,0.0015018021625951142,MS&AD INSURANCE GROUP HOLDINGS INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8750,0.0015018021625951142,DAIICHI LIFE GROUP INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
WOW,0.0015018021625951142,WOOLWORTHS GROUP LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
4568,0.0015018021625951142,DAIICHI SANKYO LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
NBIS,0.0015018021625951142,NEBIUS NV CLASS A,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
STMPA,0.0014016820184221067,STMICROELECTRONICS NV,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
KBC,0.0014016820184221067,KBC GROEP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
7267,0.0014016820184221067,HONDA MOTOR LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8802,0.0014016820184221067,MITSUBISHI ESTATE CO LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
4578,0.0014016820184221067,OTSUKA HOLDINGS LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SEBA,0.0014016820184221067,SKANDINAVISKA ENSKILDA BANKEN,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
HEI,0.0014016820184221067,HEIDELBERG MATERIALS AG,ishares_full_holdings,HEI,0.0373372692464003,37494173696.0,Heico Corporation,Industrials,EFA,iShares MSCI EAFE ETF
VWS,0.0014016820184221067,VESTAS WIND SYSTEMS,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
TCL,0.0014016820184221067,TRANSURBAN GROUP STAPLED UNITS,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
CBK,0.0014016820184221067,COMMERZBANK AG,ishares_full_holdings,CBK,0.0922967575066916,398337472.0,"Commercial Bancgroup, Inc.",Financial Services,EFA,iShares MSCI EAFE ETF
SWEDA,0.0014016820184221067,SWEDBANK,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
DNB,0.0013015618742490988,DNB BANK,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
Z74,0.0013015618742490988,SINGAPORE TELECOMMUNICATIONS LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
VOD,0.0013015618742490988,VODAFONE GROUP PLC,ishares_full_holdings,VOD,0.010000000000000002,36022063104.0,Vodafone Group Plc,Communication Services,EFA,iShares MSCI EAFE ETF
ATCOB,0.0013015618742490988,ATLAS COPCO CLASS B,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
7182,0.0013015618742490988,JAPAN POST BANK LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
PGHN,0.0013015618742490988,PARTNERS GROUP HOLDING AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
IMB,0.0013015618742490988,IMPERIAL BRANDS PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
4503,0.0013015618742490988,ASTELLAS PHARMA INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ADYEN,0.0013015618742490988,ADYEN NV,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
9432,0.0013015618742490988,NTT INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SUNB,0.0013015618742490988,SUNBELT RENTALS HOLDINGS INC,ishares_full_holdings,SUNB,0.1041440907473032,31555440640.0,"Sunbelt Rentals Holdings, Inc.",Industrials,EFA,iShares MSCI EAFE ETF
EQNR,0.0013015618742490988,EQUINOR,ishares_full_holdings,EQNR,0.0918312278497351,96222380032.0,Equinor ASA,Energy,EFA,iShares MSCI EAFE ETF
REP,0.0013015618742490988,REPSOL SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8801,0.0013015618742490988,MITSUI FUDOSAN LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ADS,0.0013015618742490988,ADIDAS N AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SIKA,0.0013015618742490988,SIKA AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
HO,0.001201441730076091,THALES SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6273,0.001201441730076091,SMC (JAPAN) CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ACS,0.001201441730076091,ACS ACTIVIDADES DE CONSTRUCCION Y,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
TSEM,0.001201441730076091,TOWER SEMICONDUCTOR LTD,ishares_full_holdings,TSEM,0.10201601293644791,23948920832.0,Tower Semiconductor Ltd.,Technology,EFA,iShares MSCI EAFE ETF
16,0.001201441730076091,SUN HUNG KAI PROPERTIES LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
VIE,0.001201441730076091,VEOLIA ENVIRON. SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8604,0.001201441730076091,NOMURA HOLDINGS INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
2802,0.001201441730076091,AJINOMOTO INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BMW,0.001201441730076091,BMW AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8015,0.001201441730076091,TOYOTA TSUSHO CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SAMPO,0.001201441730076091,SAMPO CLASS A,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
LDO,0.001201441730076091,LEONARDO FINMECCANICA SPA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
AMS,0.001201441730076091,AMADEUS IT GROUP SA,ishares_full_holdings,AMS,0.01,8813670.0,American Shared Hospital Servic,Healthcare,EFA,iShares MSCI EAFE ETF
FMG,0.001201441730076091,FORTESCUE LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
AV-,0.001201441730076091,AVIVA PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
3382,0.001201441730076091,SEVEN & I HOLDINGS LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
UMG,0.001201441730076091,UNIVERSAL MUSIC GROUP NV,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
MT,0.001201441730076091,ARCELORMITTAL SA,ishares_full_holdings,MT,0.1743843039896867,45317431296.0,Arcelor Mittal NY Registry Shar,Basic Materials,EFA,iShares MSCI EAFE ETF
8308,0.0011013215859030838,RESONA HOLDINGS INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
NN,0.0011013215859030838,NN GROUP NV,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
7751,0.0011013215859030838,CANON INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
HEIA,0.0011013215859030838,HEINEKEN NV,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
HLMA,0.0011013215859030838,HALMA PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
AER,0.0011013215859030838,AERCAP HOLDINGS NV,ishares_full_holdings,AER,0.0922646123107456,22637264896.0,AerCap Holdings N.V.,Industrials,EFA,iShares MSCI EAFE ETF
A5G,0.0011013215859030838,AIB GROUP PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
AENA,0.0011013215859030838,AENA SME SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
RYA,0.0011013215859030838,RYANAIR HOLDINGS PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
QBE,0.0011013215859030838,QBE INSURANCE GROUP LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
DTG,0.0011013215859030838,DAIMLER TRUCK HOLDING E AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
GEBN,0.0011013215859030838,GEBERIT AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
5108,0.0011013215859030838,BRIDGESTONE CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ESLT,0.0011013215859030838,ELBIT SYSTEMS LTD,ishares_full_holdings,ESLT,0.0372579054496814,39752216576.0,Elbit Systems Ltd.,Industrials,EFA,iShares MSCI EAFE ETF
ML,0.0011013215859030838,MICHELIN,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8267,0.0011013215859030838,AEON LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
HEXAB,0.0011013215859030838,HEXAGON CLASS B,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
KPN,0.001001201441730076,KONINKLIJKE KPN NV,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
4901,0.001001201441730076,FUJIFILM HOLDINGS CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
FRE,0.001001201441730076,FRESENIUS SE AND CO KGAA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
669,0.001001201441730076,TECHTRONIC INDUSTRIES LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ACA,0.001001201441730076,CREDIT AGRICOLE SA,ishares_full_holdings,ACA,0.0675800268363823,5901158400.0,"Arcosa, Inc.",Industrials,EFA,iShares MSCI EAFE ETF
PHIA,0.001001201441730076,KONINKLIJKE PHILIPS NV,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
PUB,0.001001201441730076,PUBLICIS GROUPE SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
KNEBV,0.001001201441730076,KONE,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
KER,0.001001201441730076,KERING SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
9020,0.001001201441730076,EAST JAPAN RAILWAY,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SHL,0.001001201441730076,SIEMENS HEALTHINEERS AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
1605,0.001001201441730076,INPEX CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
WRT1V,0.001001201441730076,WARTSILA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
HBAN,0.001001201441730076,HELVETIA BALOISE HOLDING N AG,ishares_full_holdings,HBAN,0.178906684295195,34284722176.0,Huntington Bancshares Incorpora,Financial Services,EFA,iShares MSCI EAFE ETF
SHBA,0.001001201441730076,SVENSKA HANDELSBANKEN-A SHS,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
COL,0.001001201441730076,COLES GROUP LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6902,0.001001201441730076,DENSO CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6920,0.001001201441730076,LASERTEC CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6971,0.001001201441730076,KYOCERA CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
NSISB,0.001001201441730076,NOVOZYMES B,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
NST,0.001001201441730076,NORTHERN STAR RESOURCES LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SCMN,0.001001201441730076,SWISSCOM AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
NXT,0.001001201441730076,NEXT PLC,ishares_full_holdings,NXT,0.04730107339037548,18464454656.0,Nextpower Inc.,Technology,EFA,iShares MSCI EAFE ETF
BXB,0.001001201441730076,BRAMBLES LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BPE,0.001001201441730076,BPER BANCA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
5020,0.001001201441730076,ENEOS HOLDINGS INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8309,0.001001201441730076,SUMITOMO MITSUI TRUST GROUP INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BOL,0.001001201441730076,BOLIDEN,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BMPS,0.001001201441730076,BANCA MONTE DEI PASCHI DI SIENA SP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
2388,0.001001201441730076,BOC HONG KONG HOLDINGS LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
VOW3,0.001001201441730076,VOLKSWAGEN NON-VOTING PREF AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
1,0.001001201441730076,CK HUTCHISON HOLDINGS LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
VNA,0.001001201441730076,VONOVIA SE,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
VACN,0.0009010812975570685,VAT GROUP AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BESI,0.0009010812975570685,BE SEMICONDUCTOR INDUSTRIES NV,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
MTX,0.0009010812975570685,MTU AERO ENGINES HOLDING AG,ishares_full_holdings,MTX,0.1007711588167749,2215316480.0,Minerals Technologies Inc.,Basic Materials,EFA,iShares MSCI EAFE ETF
7936,0.0009010812975570685,ASICS CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
CCEP,0.0009010812975570685,COCA COLA EUROPACIFIC PARTNERS PLC,ishares_full_holdings,CCEP,0.0663543824323207,43346763776.0,Coca-Cola Europacific Partners ,Consumer Defensive,EFA,iShares MSCI EAFE ETF
CAP,0.0009010812975570685,CAPGEMINI,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BIRG,0.0009010812975570685,BANK OF IRELAND GROUP PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
9022,0.0009010812975570685,CENTRAL JAPAN RAILWAY,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
HNR1,0.0009010812975570685,HANNOVER RUECK,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
WKL,0.0009010812975570685,WOLTERS KLUWER NV,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
EVN,0.0009010812975570685,EVOLUTION MINING LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
LGEN,0.0009010812975570685,LEGAL AND GENERAL GROUP PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SAABB,0.0009010812975570685,SAAB CLASS B,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ABN,0.0009010812975570685,ABN AMRO BANK NV,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SAB,0.0009010812975570685,BANCO DE SABADELL SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6178,0.0009010812975570685,JAPAN POST HOLDINGS LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ANTO,0.0009010812975570685,ANTOFAGASTA PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
7013,0.0009010812975570685,IHI CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
IHG,0.0009010812975570685,INTERCONTINENTAL HOTELS GROUP PLC,ishares_full_holdings,IHG,0.0650754699974122,21415442432.0,Intercontinental Hotels Group,Consumer Cyclical,EFA,iShares MSCI EAFE ETF
IAG,0.0009010812975570685,INSURANCE AUSTRALIA GROUP LTD,ishares_full_holdings,IAG,0.0772875640012008,9961818112.0,Iamgold Corporation,Basic Materials,EFA,iShares MSCI EAFE ETF
ALL,0.0009010812975570685,ARISTOCRAT LEISURE LTD,ishares_full_holdings,ALL,0.0781910693206678,55921704960.0,Allstate Corporation (The),Financial Services,EFA,iShares MSCI EAFE ETF
STO,0.0008009611533840609,SANTOS LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BAMI,0.0008009611533840609,BANCO BPM,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
GBP,0.0008009611533840609,GBP CASH,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
KOG,0.0008009611533840609,KONGSBERG GRUPPEN,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ALFA,0.0008009611533840609,ALFA LAVAL,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
4661,0.0008009611533840609,ORIENTAL LAND LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
GMAB,0.0008009611533840609,GENMAB,ishares_full_holdings,GMAB,0.1625875682781515,16563307520.0,Genmab A/S,Healthcare,EFA,iShares MSCI EAFE ETF
4543,0.0008009611533840609,TERUMO CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
7269,0.0008009611533840609,SUZUKI MOTOR CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
1925,0.0008009611533840609,DAIWA HOUSE INDUSTRY LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
MRK,0.0008009611533840609,MERCK,ishares_full_holdings,MRK,0.2478057730115049,283097563136.0,"Merck & Company, Inc.",Healthcare,EFA,iShares MSCI EAFE ETF
EQT,0.0008009611533840609,EQT,ishares_full_holdings,EQT,0.0583038900038315,36788465664.0,EQT Corporation,Energy,EFA,iShares MSCI EAFE ETF
BAER,0.0008009611533840609,JULIUS BAER GRUPPE AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
EDP,0.0008009611533840609,EDP ENERGIAS DE PORTUGAL SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
EPIA,0.0008009611533840609,EPIROC CLASS A,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
STLAM,0.0008009611533840609,STELLANTIS NV,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
5401,0.0008009611533840609,NIPPON STEEL CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
TEF,0.0008009611533840609,TELEFONICA SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
UPM,0.0008009611533840609,UPM-KYMMENE,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
5016,0.0008009611533840609,JX ADVANCED METALS CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
RTO,0.0008009611533840609,RENTOKIL INITIAL PLC,ishares_full_holdings,RTO,0.0753890219317791,16904098816.0,Rentokil Initial plc,Industrials,EFA,iShares MSCI EAFE ETF
BT-A,0.0008009611533840609,BT GROUP PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
4062,0.0008009611533840609,IBIDEN LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
TRN,0.0008009611533840609,TERNA RETE ELETTRICA NAZIONALE,ishares_full_holdings,TRN,0.0972452112045673,2523733504.0,"Trinity Industries, Inc.",Industrials,EFA,iShares MSCI EAFE ETF
8830,0.0008009611533840609,SUMITOMO REALTY & DEVELOPMENT LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SGSN,0.0008009611533840609,SGS SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
4452,0.0008009611533840609,KAO CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
1928,0.0008009611533840608,SEKISUI HOUSE LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
2,0.0007008410092110534,CLP HOLDINGS LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
RI,0.0007008410092110534,PERNOD RICARD SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
4507,0.0007008410092110534,SHIONOGI LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
URW,0.0007008410092110534,UNIBAIL RODAMCO WE STAPLED UNITS,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
2502,0.0007008410092110534,ASAHI GROUP HOLDINGS LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
1812,0.0007008410092110534,KAJIMA CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
1802,0.0007008410092110534,OBAYASHI CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
